t,px,py,pz,qx,qy,qz,qw
31.6863,13.3865,22.232,19.0465,-0.317377,-0.608752,-0.311548,0.656986
31.7531,13.2304,22.1884,19.129,-0.31201,-0.612133,-0.310461,0.65693
31.8198,13.1499,22.0004,19.2499,-0.321411,-0.603473,-0.313222,0.659096
31.8865,13.1339,21.9423,19.2782,-0.336651,-0.59374,-0.311209,0.661278
31.9533,13.0526,21.9292,19.3021,-0.341365,-0.592653,-0.310359,0.660235
32.02,12.9046,21.778,19.4919,-0.349269,-0.584038,-0.309583,0.66413
32.0867,12.836,21.7595,19.5379,-0.360099,-0.580641,-0.308003,0.662057
32.1535,12.7371,21.7128,19.6505,-0.373032,-0.573135,-0.306113,0.662313
32.2202,12.6673,21.7165,19.6998,-0.386964,-0.568532,-0.30305,0.65969
32.2869,12.5896,21.7143,19.7403,-0.386737,-0.574536,-0.303991,0.654165
32.3537,12.5396,21.7455,19.7673,-0.393588,-0.573071,-0.307941,0.6495
32.4204,12.4993,21.7943,19.7587,-0.399863,-0.572908,-0.313122,0.643305
32.4871,12.5388,21.8237,19.7772,-0.407089,-0.571376,-0.324235,0.63457
32.5539,12.5997,21.967,19.6834,-0.415912,-0.566481,-0.33354,0.628384
32.6206,12.6211,22.0064,19.6931,-0.426257,-0.558575,-0.340326,0.624881
32.6873,12.6332,22.0241,19.7135,-0.436478,-0.551202,-0.3491,0.619511
32.7541,12.6421,22.0667,19.7119,-0.447587,-0.546428,-0.357045,0.611229
32.8208,12.6245,22.0693,19.7271,-0.45959,-0.536479,-0.36782,0.604712
32.8875,12.6565,22.1042,19.7007,-0.475454,-0.525741,-0.380315,0.594054
32.9543,12.6938,22.1236,19.6485,-0.496901,-0.507915,-0.388907,0.586399
33.021,12.7497,22.1649,19.6005,-0.515219,-0.490901,-0.401764,0.576325
33.0877,12.8313,22.2149,19.5848,-0.525551,-0.476242,-0.416354,0.568893
33.1545,12.9726,22.2749,19.5572,-0.542865,-0.457,-0.42966,0.558426
33.2212,13.115,22.3332,19.5239,-0.557516,-0.442001,-0.443342,0.545215
33.2879,13.2626,22.3944,19.4912,-0.566265,-0.43643,-0.455661,0.530327
33.3547,13.4232,22.4553,19.4551,-0.573121,-0.429878,-0.468884,0.516609
33.4214,13.5023,22.4637,19.431,-0.57905,-0.417855,-0.482958,0.506804
33.4881,13.6702,22.5038,19.3898,-0.589142,-0.405489,-0.494995,0.493428
33.5549,13.8435,22.5476,19.3452,-0.599936,-0.393602,-0.504018,0.480749
33.6216,14.0457,22.5946,19.2952,-0.60906,-0.38452,-0.514332,0.465459
33.6883,14.12,22.5514,19.2892,-0.612388,-0.37554,-0.521596,0.460314
33.7551,14.3531,22.5889,19.2382,-0.620904,-0.370508,-0.52785,0.44562
33.8218,14.4741,22.5343,19.2117,-0.627485,-0.359194,-0.531897,0.440825
33.8885,14.7229,22.55,19.1537,-0.63491,-0.350227,-0.535829,0.432571
33.9553,14.9859,22.5703,19.0933,-0.641748,-0.341526,-0.541153,0.422697
